"id","iata_code","icao_code","name","city_id","city_name","time_zone_offset","latitude","longitude","score","enabled","duffel_id","__drizzlerowid__"
"n9f0d57beqpymm7qptn94sgl","HOI","NTTO","Hao Airport","k3whtnt6c4gs9ptl7d3ad2ur","Hao","-10:00","-18.07472","-140.9458","2","1",,"3049"
"n9h4rh5rrlh1gtlzi8jmizsi","TAU","SKTA","Tauramena Airport","bzeyct19t62ul6ynsr4eo5l2","Tauramena","-05:00","5","-72.73","0","1",,"7944"
"n9hr7ffhmq74m1s55y3b5lac","TOH","NVSD","Torres Airport","tfii3se90txxp4bsk72w8k02","Torres","+11:00","-13.32861","166.64079","1","1",,"8160"
"n9zfwb2ygso76vbdhjnv8jtu","UKK","UASK","Oskemen Airport","ubk1qo05rder5nwsklultsc5","Ust-Kut","+05:00","50.03667","82.49417","1","1",,"5983"
"na24661ry5xeoqgq28owvfnn","SGI","OPSR","Mushaf Air Base Airport","va6cwwe74gknt64ua7xiuv8t","Sargodha","+05:00","32.05","72.66667","0","0",,"5435"
"na2c4975se0qoroay1n6818w","ILL","KBDH","Willmar Municipal Airport","bxyqc2aw3y1et9aghiaor3bw","Willmar","-05:00","45.11473","-95.13138","0","1",,"8749"
"na3gn2mev3fqa7e821zbwkg7","MPB","aqav","Miami Seaplane Base","usk7o37y3yfwu1f3zvavxb0l","Miami","-04:00","25.78369","-80.17778","0","0",,"5096"
"nagywx40mdpd4c6ux0jmwpfq","RQW","ORQW","Qayyarah West Airport","vn7qhwm1ibb36ctxg0k6z654","Qayyarah","+03:00","35.76695","43.125","0","0",,"6554"
"nah3pswhxae4a38vr18epd5w","KXR","anw7","Karoola Airport","punct9urt5bpqft40wh6tuio","Karoola","+11:00","-5.28305","154.60001","0","0",,"3768"
"nai5owl0yfl49hnbqwl2826b","SMM","WBKA","Semporna Airport","wekvhffz7o0g0fo72d7hn4u9","Semporna","+08:00","4.45","118.6","0","0",,"7259"
"nak8hxe1sa9jbxkqpr14nc14","MFR","KMFR","Rogue Valley International–Medford Airport","pyitjse2dztefhf7ga9kjwnd","Medford","-07:00","42.37417","-122.8736","1","1",,"6809"
"nalzaq0o421pytx6k4hgg43s","YXJ","CYXJ","Fort St. John Airport","lvaibq6y4um4ejqt6czrdzsp","Fort St. John","-07:00","56.23806","-120.7403","1","1",,"2528"
"namcnckccntb6x8xzojvb0lc","LTC","FTTH","Laï Airport","ymdmx7jmksn2w1bzsumflzll","Lai","+01:00","9.39862","16.31334","0","0",,"4227"
"nanmbhdtf4zigeqxv1jj0fju","ION","FCOI","Impfondo Airport","x6e0kh792n2pzy02kyvtine8","Impfondo","+01:00","1.59","18.05084","0","1",,"3346"
"nate90gil9aktdrru94zzez8","BAH","OBBI","Bahrain International Airport","l3qjdz08kl3c39dhyp5h13ta","Bahrain","+03:00","26.27084","50.63362","6","1",,"570"
"naujbnxbvga347rcyyx9854z","EIL","PAEI","Eielson Air Force Base","gxjncsk8vss0mshv21o87go5","Fairbanks","-08:00","64.66556","-147.10139","0","1",,"2206"
"navxvfpmd6vyihj64hgraxbf","TJU","UTDK","Kulob Airport","ar8xxxw8tq9xd1pyf95ytvat","Kulob","+05:00","37.98806","69.805","0","1",,"4141"
"naws5ccz13hqgni58eu0uhsq","MPJ","KMPJ","Petit Jean Park Airport","ktvpvyd51usshl2i1ml33lsh","Morrilton","-05:00","35.139068","-92.909063","0","0","arp_mpj_us","6221"
"nb0ym1oc2nbvzwppeulmy9tu","DAS","ds0e","Great Bear Lake Airport","vqom4712dskye3eur5vbikjx","Great Bear Lake","-06:00","66.70278","-119.7153","0","1",,"2886"
"nb1jpuk1yp55n3gitfi4zl0g","AVR","LPAR","Alverca Airport","v4ti8typxyfzcrlescmgwzdy","Alverca","+01:00","38.88362","-9.02944","0","1",,"233"
"nb2900u6l4dxmhczu0wlirjm","JQA","BGUQ","Qaarsut Airport","py7y0x5qrzhbkntcguzmnvuh","Qaarsut","-01:00","70.73","-52.7","1","1",,"6547"
"nb2q0piwvhajfb9mc1u6pexh","WHD","l43k","Hyder Seaplane Base","b0l4g3okyhyzz4nm08wda7ul","Hyder","-08:00","55.92","-130.10001","0","0",,"3280"
"nb3gmdm7s5uukhxclhbepujf","NMP","j9gl","New Moon Airport","yjpd3kl11wyqwhqwlrr852qj","New Moon","+10:00","-20.17","144","0","0",,"5627"
"nbciw5qgn00kcjrnnxu9qx75","DGE","YMDG","Mudgee Airport","f471sf5l3qcuijxn85ijgo54","Mudgee","+10:00","-32.5625","149.6111","0","1",,"5395"
"nbck5ue1ghcz2m8tuaf27vvl","YBW","CAB3","Calgary/Springbank Airport","t6yrm3zqw0hya6lv4g3r4bif","Bedwell Harbour","-07:00","48.74778","-123.2314","0","0",,"1236"
"nbhq2tvl9p6ass7f7p5anuss","FKS","RJSF","Fukushima Airport","gqas2um0fifhx0aihs0gpny7","Fukushima","+09:00","37.2275","140.4306","0","1",,"2589"
"nbj13zzthw2aokt20kylnd9y","BFK","KBKF","Buckley Air Force Base","qjfaazkteisum8d8w0cvdq3s","Aurora","-06:00","39.70556","-104.755","0","0",,"1142"
"nbj579sq577lf4lw2c9m7h40","ERM","SSER","Erechim Airport","fo051hxhg6efmbwtho3wj4uc","Erechim","-03:00","-27.66222","-52.27416","0","1",,"2337"
"nbja6iqi1urvddutuo52sor0","ECI","MNCE","Costa Esmeralda Airport","vcvigsed98wo4x8trx1epszr","Tola","-06:00","11.43139","-86.03083","0","0",,"1773"
"nbk6hhfffyzlkccq8upnjwg1","TIM","WABP","Timika Airport","ziupn2qeffql4k0pyvzfrg2b","Tembagapura","+09:00","-4.52833","136.88699","1","1",,"8084"
"nbktxmwb4zjtvexwyye11uvm","BNA","KBNA","Nashville International Airport","ob7jr2j7oax3remy6or8n2n8","Nashville","-05:00","36.11945","-86.68416","8","1",,"5551"
"nbkw1cbtcisfingm31z7io3t","LMA","PAMH","Minchumina Airport","mfbdcpdj40crd2by4ef2lil2","Lake Minchumina","-08:00","63.88223","-152.31081","0","1",,"5148"
"nblgd5tvpqrtvjn3fycmjkkx","IMQ","OITU","Maku International Airport","q2177lg4c6oqy7wjo7gl7z8i","Maku","+03:30","39.1925","44.92528","0","0",,"4729"
"nblnkymb2il3xubabei12hbz","OMK","KOMK","Omak Airport","le49qlh38h6pftbxlpimjh82","Omak","-07:00","48.4","-119.5","0","1",,"5901"
"nbt0586iwruo8la13j4l395z","GKA","AYGA","Goroka Airport","r7dg43v9ux8zhgbt8n3bzb5s","Goroka","+10:00","-6.05","145.39999","1","1",,"2832"
"nbuurteywnc46wvrx05f9stg","CNO","KCNO","Chino Airport","ex40x0vmv4d7nf6ctwcn65zj","Chino","-07:00","34.02","-117.7","0","0",,"1545"
"nbzkhs6xugvztpsgap4mf0vl","SEH","WAJS","Senggeh Airport","ho74zfwr0twfg3xhrofoajpp","Senggeh","+09:00","-3.43305","140.8","0","1",,"7265"
"nc41mfpaj0srgc5g0gr8b3r8","YLI","EFYL","Ylivieska Airfield","mudcmy8wprvkor3nh8slfh29","Ylivieska","+03:00","64.08","24.5","0","1",,"8922"
"nc4xjzsvumy6hej8m5qn1ja3","KJX","x7d8","Blangpidie Airport","qmv0jzub30xgm7itfu5kvce6","Blang Pidie","+07:00","3.73445","96.79112","0","0",,"952"
"nc69hmdmhwk4s96c9zhcfj98","ASH","KASH","Nashua Airport","p2yfx8gk6zigftobmgiuep88","Nashua","-04:00","42.78","-71.52","0","1",,"5550"
"ncjxonihvb5qc6xeioscqte0","CMH","KCMH","John Glenn Columbus International Airport","qv6moggwno0nqc30czgnf9bz","Columbus","-04:00","39.99806","-82.88361","5","1",,"3570"
"ncqos5q1nr4gfqwt5qtj8lk4","ECN","LCEN","Ercan International Airport","i1t94jg9xl8su9eqsr4yx8qs","Nicosia","+03:00","35.15667","33.49806","2","1",,"2335"
"ncwv3p2d9nfuwmitmsw6rgsd","MHA","SYMD","Mahdia Airport","a6wr2rc5k3rjukcov3tyoiyk","Mahdia","-04:00","5.25","-59.15","0","1",,"4706"
"nczcjg8a4b5qdnwyy0l4kzad","SGT","KSGT","Stuttgart Municipal Airport","zcbtjni22i2vircolze1tmd0","Stuttgart","-05:00","34.6","-91.57","0","0",,"7700"
"nd91bmc15160ume2ywbywuhg","RVD","SWLC","Rio Verde Airport","jf1vk3uwsyxn8wk9a7r11dyw","Rio Verde","-03:00","-17.83472","-50.95611","0","1",,"6758"
"nd92xo6ke4picjaadlt9kxxt","KCG","st8e","CHIGNIK AIRPORT","bs3w1nd1hn8eirlhg8m535i7","CHIGNIK","-08:00","56.31778","-158.58971","0","1",,"9027"
"ndd1r7eepi5dor4xx22zqeb8","ZIZ","dd8f","Zamzama Heliport","zt5kmyfgtrblb2eleiac7bef","Zamzama","+05:00","26.73778","67.66862","0","1",,"8973"
"ndfy3lzzi4sjnip1l5i8ih3q","TOZ","DITM","Mahana Airport","njj71nh1bx50m597vc2rz8o8","Touba","+00:00","8.29306","-7.67388","0","1",,"4703"
"ndgemg755l75izh7i6ve7oyg","MWE","HSMN","Merowe Airport","qgvi7o4hr34qz0tzipczguk6","Merowe","+02:00","18.44278","31.84084","0","1",,"5067"
"ndhmqrg8hit4nhll2fyfshww","RIX","EVRA","Riga International Airport","veaqwxisbeoe9na140o2mhty","Riga","+03:00","56.92362","23.97112","4","1",,"6743"
"ndl40evui53c1l25gp2omziq","LNX","xv34","Smolensk North Airport","drl8090q4zvtedxsu9p4ly9t","Smolensk","+03:00","54.82445","32.02389","0","0",,"7496"
"ndlwevq5oz9zxt7uvd4ei5zi","KOT","PFKO","Kotlik Airport","o1xfr47fw1il1309pz2is57d","Kotlik","-08:00","63.03","-163.5","1","1",,"4097"
"ndm2nev7gf9nl3v6cr0d2zn5","QZY","b00h","FICTITIOUS POINT","wnuk2lywrbnxe6wbozydccny","FICTITIOUS POINT","+00:00","41.61944","-88.20278","0","0",,"9235"
"ndnkflb4uj7te9ehqfk3kr11","SRX","HLGD","Gardabya Airport","rm3916936lu8zn3cxi6hzam6","Sirte","+02:00","31.06362","16.595","0","0",,"2651"
"ndpu80ubaucq7aq5ajqjskki","IMM","KIMM","Immokalee Regional Airport","oskmj9kfbec5e6w9cmoebq39","Immokalee","-04:00","26.42","-81.42","0","1",,"3340"
"ndtli1nybnen1d0z9d8m9955","BNK","YBNA","Ballina Byron Gateway Airport","ncr3u9mxh1zxhydxc36qhvs3","Ballina","+10:00","-28.83388","153.5625","1","1",,"610"
"nea7sabi30n9pul6j8ppokh2","ULV","UWLL","Ulyanovsk Baratayevka Airport","iyp3zqg5kj458m1f6q5nfk4l","Ulyanovsk","+04:00","54.27556","48.24306","0","1",,"8338"
"ned0f3w00zcf33tx7livzpxa","ILD","LEDA","Lleida-Alguaire Airport","hfktfrsdrvmpygv35wgi7bap","Lleida","+02:00","41.72889","0.53778","0","1",,"4504"
"nef67oz4wdwl6lqwk8z9niwi","NIP","KNIP","Jacksonville Naval Air Station Airport","a98jlul0n5nrr5fihwoh323e","Jacksonville","-04:00","30.23584","-81.68055","0","1",,"3471"
"nem1duqcz0sf915oefzwsx1f","LME","LFRM","Le Mans-Arnage Airport","v3p5b5mkshxicvzy304u90nc","Le Mans","+02:00","47.94862","0.20167","0","0",,"4394"
"nenfbskf647ahk9leses478z","YSA","e2yo","Sable Island Airport","c4spbk1gqq34fucwp3mobpms","Sable Island","-03:00","43.92945","-59.9775","0","1",,"6924"
"neoqj16xkbhf9vsawfc63ai2","TSL","MMTN","Tamuín National Airport","gx16igqwjah5c25vk038m9u2","Tamuín","-06:00","22.03834","-98.80638","0","1",,"7878"
"nf4fm1ilamn667f87sd7nhk5","LLW","FWKI","Lilongwe International Airport","a7ho580lz5t75ibmmuq0wljx","Lilongwe","+02:00","-13.78944","33.78112","1","1",,"4464"
"nf4my2oc6fbazsjbt7de8bab","MUZ","HTMU","Musoma Airport","l56q97318jzzyxr1f9g0jd6g","Musoma","+03:00","-1.5","33.8","0","1",,"5440"
"nf5lu5myyqjha3hmm97qxxq1","MAR","SVMC","La Chinita International Airport","ciia5htccmqwqaiqehwwy5wk","Maracaibo","-04:00","10.55834","-71.72777","1","1",,"4189"
"nfpilyjiwpuz0qq0amyjfn6i","BQE","GGBU","Bubaque Airport","z8v3gzsxtpjp4zbqidqr7v4c","Bubaque","+00:00","11.29723","-15.83805","0","1",,"1135"
"nfq212ksqdl5i8nw1suoneqi","BMA","ESSB","Stockholm-Bromma Airport","eptw2wqokodkjvu94u21337c","Stockholm","+02:00","59.35445","17.94167","4","1",,"7667"
"nfrjeu3xyy6i7dbgr0kzbt60","YLJ","CYLJ","Meadow Lake Airport","ox57lrfgcb8zrcykgxsi6mp2","Meadow Lake","-06:00","54.12278","-108.5144","0","0",,"5018"
"nfzigro3to4e7rvzwnfl00o2","LOD","NVSG","Longana Airport","f53cswdnutr73k8ctzg04eln","Longana","+11:00","-15.30555","167.9675","1","1",,"4540"
"ngek0y3oyg1l0dcex1sevg03","SXY","t5c2","Sidney Municipal Airport","ovlli8thpsy3dkmdl1m6x0tf","Sidney","-04:00","42.30389","-75.41555","0","0",,"7389"
"ngh0116m4wovfp9xt98ntpf3","VLL","LEVD","Valladolid Airport","vpq7jr1ofm4r459p7ocndioy","Valladolid","+02:00","41.70612","-4.85194","0","1",,"8419"
"ngvhvd2xqlkeeqcfrbwsz4m3","PFQ","OITP","Parsabade Moghan Airport","n7nbie6qv1x4bywq7mvarx9r","Parsabad","+03:30","39.60473","47.87778","0","0",,"6142"
"nh5crx1dv21hemhi311i2yx1","CPP","qob2","Coposa Airport","mij6hdylrv428sssc3rxqwbj","Pica","-04:00","-20.75","-68.68361","0","0",,"1740"
"nhdtxlljnua0tbucf114dp89","YNJ","ZYYJ","Yanji Chaoyangchuan Airport","thdea2bhkd18f6xv41zqp46t","Yanji","+08:00","42.88278","129.4511","1","1",,"8874"
"nhfaa8vah3waz51qrt7h9tu1","YBH","qq3r","Bull Harbour Airport","dwr754z0y5kram88m12sv44n","Bull Harbour","-07:00","50.91695","-127.9372","0","0",,"1162"
"nhhsxfv1f58o64mydvcv0n5f","TMM","FMMT","Toamasina Airport","y5jeji12m2w8o0ahw4zd0aj9","Toamasina","+03:00","-18.10944","49.3925","1","1",,"8112"
"nhq1xqak8m8jy1ylr3bqn8hz","RGS","LEBG","Burgos Airport","epw87xxbqwjdibs6ec5k6uaa","Burgos","+02:00","42.3575","-3.62083","0","0",,"1180"
"nhr30fcx3p5nuftz1vl286vv","DND","EGPN","Dundee Airport","b2rddzetgz27odt1j6zd5kae","Dundee","+01:00","56.4525","-3.02583","0","1",,"2139"
"ni2ruck8sfq4gilh1nfg5q21","FKB","EDSB","Karlsruhe/Baden-Baden Airport","xhzqzd50bwlp2ezpo7r7qsjg","Karlsruhe","+02:00","48.77945","8.08056","1","1",,"3763"
"ni2wlop6di24cl7ed28gvo3r","FEP","KFEP","Albertus Airport","l7wk9r4jjgrvv5tzs33je6f9","Freeport","-05:00","42.27","-89.58","0","0",,"145"
"ni4eul82kr82h7o6v1zfwau3","BMD","FMML","Belo sur Tsiribihina Airport","im3g0etkxo7cis0806ffyzov","Belo sur Tsiribihina","+03:00","-19.68666","44.54223","0","0",,"806"
"ni80cok7f7h20hdefzo6t8i7","AKU","ZWAK","Aksu Airport","dbff3661z8eaffwcuqjmf0y8","Aksu","+08:00","41.2625","80.29167","1","1",,"116"
"nibjql9gjcj4esffkra0rvi1","ATA","SPHZ","Comandante FAP Germán Arias Graziani Airport","m9xayiqi43q91na0uwfj773v","Huaraz","-05:00","-9.3475","-77.59833","0","1",,"1694"
"nilsjaol8u63tf6fpkwaazd9","TYC","eydu","TAIYUAN YAOCHENG","ysvs5dbd0v1f74pk5av3mgf2","TAIYUAN","+08:00","37.50389","112.4239","0","1",,"9198"
"nimaoe67ugsr5fcyku9ddu3a","SSP","k6m0","Silver Plains Airport","t0iwrc6eodvpv1v2wqvx54j0","Silver Plains","+10:00","-13.98","143.60001","0","0",,"7414"
"nimswvvyz4yvrb7d2yd7rnq4","KKB","mexp","Kitoi Bay Seaplane Base","c8po7qfst93fbmh5ykx6lsdj","Kitoi Bay","-08:00","58.19112","-152.37","0","1",,"4010"
"nipc36z9d6wi7udix1gfsh8v","GPD","YGON","Mount Gordon Airport","f7hm6fzx491im2wot6oehb08","Mount Gordon Mine","+10:00","-19.77249","139.40221","0","0",,"5363"
"niqf31v0o4bxvky2e280mvty","PRP","LFKO","Propriano Airport","kribhpcumf3ksftw2b8r0d0j","Propriano","+02:00","41.66056","8.88973","0","0",,"6481"
"nir1f7btt9flcz290c2tgtog","CUF","LIMZ","Cuneo International Airport","zftx3ez44ds62a9tyv2q6wez","Cuneo","+02:00","44.54695","7.62334","0","1",,"1830"
"nivyfmcduhet9k8mfc3l4im1","KEE","FCOK","Kelle Airport","jvus1v5vhk8sw80jsg1gb7aa","Kelle","+01:00","-0.07055","14.50528","0","1",,"3847"
"nj062tlodyvuvckns1s9ab9p","AOD","jloz","Abou-Deïa Airport","twqjj9mqs75ryrde8s5kzfoi","Abou-Deïa","+01:00","11.47","19.28","0","0",,"27"
"nj1enuk5fdue613gbd1xdbmj","SHG","PAGH","Shungnak Airport","p6wr9epfq4j3rxs5tjfwkvxe","Shungnak","-08:00","66.88","-157.10001","1","1",,"7369"
"nj5x2cflnlkre2ihzwudifsb","PGV","KPGV","Pitt-Greenville Airport","ki50cxe1rtva34ijhc9wlrdb","Greenville","-04:00","35.63","-77.4","0","1",,"6289"
"nj6mvl914j6wj1holf6zxd41","CHC","NZCH","Christchurch International Airport","z7sejesoie6zigt3ujrj8nw3","Christchurch","+12:00","-43.48944","172.5322","9","1",,"1572"
"nj8nxsknduxgi34uvq9mcfl7","JDO","SBJU","Juazeiro do Norte Airport","wb2uc4c8lr753ava7mxrykr1","Juazeiro Do Norte","-03:00","-7.21861","-39.27083","1","1",,"3616"
"njejltoy1npf7n4p9gnhad5l","SNP","PASN","St. Paul Island Airport","uwzhf1p9uesi6tms1c4hkxxx","St. Paul","-08:00","57.15806","-170.23","0","1",,"7680"
"njfgq9hdszuw49gies7wfow4","GVL","KGVL","Lee Gilmer Memorial Airport","hoky25nlzx0cqon0fxr9b50m","Gainesville","-04:00","34.27","-83.83","0","0",,"4374"
"njh8b47f672ujpjopx9j8zpo","TOM","GATB","Timbuktu Airport","y513q0fia0xrvqn9xfi2ga22","Tombouctou","+00:00","16.73056","-3.0075","0","1",,"8082"
"njk6u4zoy8u126c7vohthntu","BVC","GVBA","Aristides Pereira International Airport","lwxdwrazc0ystdc88s8n7qxz","Boa Vista","-01:00","16.13612","-22.88888","1","1",,"419"
"njow6vioeh0kidoss5g3m7ks","CZW","EPRU","Częstochowa-Rudniki Airport","wxs8f7nyaqbmlt3ey442zcdj","Czestochowa","+02:00","50.885","19.20473","0","1",,"1845"
"njtl2tdv0ttcakmpr88ci3rz","YYF","CYYF","Penticton Regional Airport","am1nm6qfpp3gox86uh3wgedm","Penticton","-07:00","49.46306","-119.6022","0","1",,"6199"
"njwc08i7i4u118lnhd45y8eq","ENK","EGAB","St Angelo Airport","xnflny7dbegfihjn2gflzmbs","Enniskillen","+01:00","54.39889","-7.65166","0","1",,"7608"
"nk202oijl8qrtzs8cq3m1oa2","DNV","KDNV","Vermilion Regional Airport","u0vam8cjsydjnmqrcejgl324","Danville","-05:00","40.19917","-87.59527","0","0",,"8465"
"nk5am1gvdg2y4napjrs09crw","VMU","AYBA","Baimuru Airport","oz39hfphzsjtimt2as0lw3rc","Baimuru","+10:00","-7.49694","144.82001","0","0",,"581"
"nk6pr3woy6b4sv0532xruobw","PKF","KPKF","Park Falls Municipal Airport","au56l0sykiv8q8zuwbuqvx9t","Park Falls","-05:00","45.9525","-90.42583","0","0",,"6131"
"nk7dbbchem3fgt0fryhk9yfu","SHY","HTSY","Shinyanga Airport","e7atn6he90wsk8yv4gzvkqgo","Shinyanga","+03:00","-3.61","33.50584","0","1",,"7354"
"nkcgh0vifaiisr8mox8fswew","YEO","EGDY","RNAS Yeovilton Airport","uabzamxti898nisse6pq8um4","Yeovilton","+01:00","51.02","-2.63","0","1",,"6769"
"nkcp8juv7d3vcweji3c2lj0s","AUR","LFLW","Aurillac – Tronquières Airport","udqaul7fe1cq36o5q8xap1d2","Aurillac","+02:00","44.89139","2.42195","0","1",,"514"
"nkkiramiajuv5y33d5j5ea6v","PFB","SBPF","Lauro Kurtz Airport","z4a78vxvfrbg4ibu7p22vgdy","Passo Fundo","-03:00","-28.24388","-52.32666","0","1",,"4346"
"nkn5jeufkudeyjkrahpz2ldk","THN","ESGT","Trollhättan–Vänersborg Airport","yl3anfwaa8owgh9efchl3uf3","Trollhättan","+02:00","58.31806","12.345","0","0",,"8215"
"nkt4vpip3y3afaf79n4ozook","AAO","SVAN","Anaco Airport","vuzvds6jjh6azkd0piubeq4j","Anaco","-04:00","9.43056","-64.47166","0","0",,"277"
"nkte1np7tdamjthps0m6coc1","BLE","ESSD","Borlänge Airport","tnrnicm4hnnleh77vqrohibi","Falun/Borlange","+02:00","60.42834","15.50528","0","1",,"1025"
"nkulddyb3k8nngwcbyretthf","FCM","KFCM","Flying Cloud Airport","zoj2euy5sqezt423kw4tw6mi","St Paul/Minneapolis","-05:00","44.82719","-93.45717","0","1",,"2484"
"nl2plmyzqiuhqh9k56r7d02b","ITH","KITH","Ithaca Tompkins Regional Airport","ea7iyu0fwwiu5wb4tvwg048k","Ithaca","-04:00","42.48001","-76.47","0","1",,"3436"
"nlarmyfn32nwdalo54mklvf4","IZA","SBZM","Zona da Mata Regional Airport","bkl77qjorx11x7n1na0kgjri","Juiz de Fora","-03:00","-21.51166","-43.17055","0","1",,"9013"
"nlg7npprz7pwfhippp7a9npt","TME","SKTM","Gabriel Vargas Santos Airport","aizkhll70j0aj0dgm8c2fez8","Tame","-05:00","6.45112","-71.76027","0","1",,"2608"
"nlp1izf876fm028npn1ldowd","MLU","KMLU","Monroe Regional Airport","dtwr06qv518z13xvfwmzsbd3","Monroe","-05:00","32.51084","-92.03777","0","1",,"5257"
"nlth9xuid7kiqmgwzote228c","HUZ","ZGHZ","Huizhou Pingtan Airport","plg32wn7t9zcb5v5urn7umc1","Huizhou","+08:00","23.04973","114.5986","1","1",,"3253"
"nlwpp8ffbhu3hrrrld0jjcgp","NDF","r71q","N'dalatando Airport","q7brikbb9hmmi6jfk4fcayno","N'dalatando","+01:00","-9.27527","14.97723","0","0",,"5571"
"nm40z0kako54t0gnlt3wyi86","PTP","TFFR","Pointe-à-Pitre International Airport","hddbgsu5e6f6cecasxkrom4k","Pointe-à-Pitre","-04:00","16.26528","-61.53194","2","1",,"6331"
"nm7ylvplyv557jm6xthfvlh5","VIL","GMMH","Dakhla Airport","ruonk6kbmr3w663qs3h8im6p","Dakhla","+01:00","23.71834","-15.93194","0","1",,"1855"
"nm9swwlo0kzgsaybgrjwckko","JNB","FAOR","Johannesburg airport","csrx9rvef40wzgw78f509kfb","Johannesburg","+02:00","-26.13361","28.23612","32","1",,"3564"
"nmb480rl25m41y6dhg6h5msy","GND","TGPY","Maurice Bishop International Airport","og2rvh838z6o3lftzfx3cgr5","Grenada","-04:00","12.00417","-61.78611","1","1",,"4967"
"nmd503f7nnw2umnglx3b1k2p","TUQ","DFOT","Tougan Airport","ac0fiu7bbgpole7qh4tzbwse","Tougan","+00:00","13.05917","-3.07527","0","1",,"8173"
"nmdffiq5diikbb0766q2sfj5","BVY","KBVY","Beverly Municipal Airport","tf8cjuo1xmplj6pvr9g4gcme","Beverly","-04:00","42.58417","-70.91666","0","0",,"867"
"nmhdutcjvhfdr2st47szsed5","AYS","KAYS","Waycross-Ware County Airport","cvxguutaciv4fest0uypkr6w","Waycross","-04:00","31.25","-82.4","0","1",,"8654"
"nmjf4st74ymgdgeahqktmk85","BPA","wh4i","BORONGAN","c546jaln3kqfuzdzx64l07xh","BORONGAN","+08:00","11.67584","125.4783","0","1",,"9104"
"nmjvxgnu3izsya0b267hidxc","LWB","KLWB","Greenbrier Valley Airport","x9y47xu6dxp5ojta3ebrcns6","Lewisburg","-04:00","37.85806","-80.39916","0","1",,"2899"
"nmor2p64vj1cegfbakyb21n7","BIG","PABI","Allen Army Airfield","ccxbjsdigugzvn7wec9bx981","Delta Junction","-08:00","63.99445","-145.72169","0","1",,"194"
"nmujj9t5nggvzx88e97o5tjq","NDN","AYNC","Nadunumu Airport","xjpqt5g82naie75n2acwnyzx","Nadunumu","+10:00","-9.14371","147.6841","0","0",,"5469"
"nmx7285xnx42axecj39om8fw","RML","VCCC","Ratmalana Airport","l1pwuc2bei6ea0g4d7yrylco","Colombo","+05:30","6.82195","79.88612","0","0",,"6661"
"nmxj3q7mldzemnxy13h9rizy","MQP","FAKN","Kruger Mpumalanga International Airport","qk87ifg3j3tjt9poqn6kikeb","Nelspruit","+02:00","-25.39","31.1","1","1",,"4123"
"nmxzu1tun1w0dippxi2ajdqj","SVU","NFNS","Savusavu Airport","hejg9kkdcnfgmeayz8lb0e5g","Savusavu","+12:00","-16.80333","179.34109","1","1",,"7200"
"nmz2q7tfqsmfmds5ck4zyz9y","BEV","LLBS","Beersheba Airport","bfu4bposw47st6aye4jm0qwf","Beersheba","+03:00","31.28695","34.72306","0","1",,"768"
"nn2jjtgmglvlp2ovhidg88s7","LNU","WALM","Robert Atty Bessing Airport","por8jtzm52t3qvlp1otd2di0","Malinau","+08:00","3.57612","116.6206","0","1",,"6777"
"nn2vlnqqij41dtn57y78ovu9","LNO","YLEO","Leonora Airport","ano5sj7jdc1ip50hkzqkkroj","Leonora","+08:00","-28.87805","121.3147","1","1",,"4410"
"nn4aymnbjhev2boxhr9p1sac","KEL","EDHK","Kiel Airport","haz2vqb5cy8s6o8k1caua5l3","Kiel","+02:00","54.37945","10.14528","0","1",,"3928"
"nn6y1s4p5w3d570zg5utjxbh","CDN","KCDN","Woodward Field","u1ria6v6z7qpx3pqxva0kxqy","Camden","-04:00","34.27","-80.6","0","0",,"8801"
"nnee0rca9584br9f8hyrhjys","MKW","WASR","Rendani Airport","fn4k2m83a769vhfjsd8ymhh1","Manokwari","+09:00","-0.89194","134.04919","1","1",,"6702"
"nnf2o19y561ftkz0aiob0z57","KAD","DNKA","Kaduna Airport","l69jycp44w6dhgmqqx7wwqjk","Kaduna","+01:00","10.69612","7.32","1","1",,"3648"
"nni8gylzmct51aatb08atd9v","ONQ","LTAS","Zonguldak Airport","vlru3if9cgwllnepe053osu6","Çaycuma/Zonguldak","+03:00","41.52","32.1","0","1",,"9015"
"nnjmlx896aigj1180s66ql8z","BOV","umk5","Boang Airport","zah6ytg2f4hiaa4d4oiby0qn","Boang Island","+10:00","-3.36694","153.3","0","1",,"969"
"nnqo0nkzey61hb815fkp89j6","MOJ","SMMO","Moengo Airstrip","pmnr2uouya3ez0w803gpvk7l","Moengo","-03:00","5.60778","-54.39944","0","1",,"5216"
"nntn793lgny105ijofaoheqm","YGA","fs8c","YONGCHUANDA AN GENERAL","clx1ij6yystsnfv8t0hyxhn4","CHONGQING","+08:00","29.35473","106.0089","0","1",,"9098"
"nnyg0izys7x4grlt1icjw6gx","ORO","MHYR","Yoro Airport","zx8ahn8rttwz73rkpimlvme5","Yoro","-06:00","15.12001","-87.13","0","1",,"8937"
"nnziyiwadtfnnotrmzum69vg","VQS","TJVQ","Antonio Rivera Rodríguez Airport","qy1dkuiqoeisfw2soizpdn4a","Vieques","-04:00","18.13473","-65.49027","1","1",,"353"
"no8b3eh106pzyykyhpradaed","BIM","MYBS","South Bimini Airport","dk5ybkexfu5y5t18973uv9o9","Bimini","-04:00","25.7","-79.26472","0","1",,"7551"
